district_no,year,yield,precip_total_peak_growth,temp_mean_peak_growth,heat_stress_days_peak_growth,solar_rad_peak_growth,DTR_accumulation_phase,temp_min_peak_growth,temp_max_peak_growth,spring_freezing_days,state_name,latitude,longitude,avg_elevation,avg_soil_pawc
05112,1986,46.33,206.53738,14.89916,1.03226,13252153.0,7.96625,10.95385,18.9201,16.19355,Nordrhein-Westfalen,51.439253511166726,6.73472575967547,30.73405000641996,49.62901067585766
05112,1987,47.57,286.63928,15.78423,0.0,13180446.0,6.98876,12.27089,19.25966,22.77778,Nordrhein-Westfalen,51.439253511166726,6.73472575967547,30.73405000641996,49.62901067585766
05112,1989,47.5,184.64783,16.9256,1.29032,13882045.0,8.23716,12.89288,21.13003,3.41935,Nordrhein-Westfalen,51.439253511166726,6.73472575967547,30.73405000641996,49.62901067585766
05112,1990,38.0,210.48685,16.01463,3.78125,14667353.0,8.22489,11.88764,20.11252,8.1875,Nordrhein-Westfalen,51.439253511166726,6.73472575967547,30.73405000641996,49.62901067585766
05112,1991,45.99,171.03648,17.56385,1.96667,15092468.0,8.9229,12.97226,21.89516,3.7,Nordrhein-Westfalen,51.439253511166726,6.73472575967547,30.73405000641996,49.62901067585766
05112,1992,49.0,237.12192,17.19122,2.24138,14431755.0,8.09999,13.22495,21.32494,3.55172,Nordrhein-Westfalen,51.439253511166726,6.73472575967547,30.73405000641996,49.62901067585766
05112,1993,48.0,361.12985,15.0031,0.0,12842771.0,7.32132,11.43268,18.754,13.66667,Nordrhein-Westfalen,51.439253511166726,6.73472575967547,30.73405000641996,49.62901067585766
05112,1994,48.0,207.55061,17.82389,9.53571,14996735.0,8.13119,13.7701,21.9013,4.28571,Nordrhein-Westfalen,51.439253511166726,6.73472575967547,30.73405000641996,49.62901067585766
05112,1995,47.0,199.54465,17.99343,7.62069,15744775.0,8.72817,13.60295,22.33112,12.82759,Nordrhein-Westfalen,51.439253511166726,6.73472575967547,30.73405000641996,49.62901067585766
05112,1996,52.0,260.13382,15.3975,0.0,13989703.0,7.61008,11.69227,19.30236,26.37931,Nordrhein-Westfalen,51.439253511166726,6.73472575967547,30.73405000641996,49.62901067585766
05112,1997,60.0,172.68443,17.41403,2.41379,14937617.0,8.64863,13.15596,21.80458,5.17241,Nordrhein-Westfalen,51.439253511166726,6.73472575967547,30.73405000641996,49.62901067585766
05112,1998,54.0,302.5772,15.8906,3.23333,13025922.0,7.28581,12.27701,19.56282,11.1,Nordrhein-Westfalen,51.439253511166726,6.73472575967547,30.73405000641996,49.62901067585766
05112,1999,58.0,224.5862,18.24908,0.4,14955655.0,8.51962,14.03668,22.5563,4.3,Nordrhein-Westfalen,51.439253511166726,6.73472575967547,30.73405000641996,49.62901067585766
05112,2000,60.67,307.53546,16.146,0.0,12927232.0,7.02781,12.82782,19.85563,6.44828,Nordrhein-Westfalen,51.439253511166726,6.73472575967547,30.73405000641996,49.62901067585766
05112,2001,58.35,268.42273,16.98068,3.25,14169767.0,7.60528,13.1729,20.77817,13.28571,Nordrhein-Westfalen,51.439253511166726,6.73472575967547,30.73405000641996,49.62901067585766
05112,2002,60.83,275.72717,16.86284,1.39286,13572617.0,7.62622,13.21325,20.83947,11.85714,Nordrhein-Westfalen,51.439253511166726,6.73472575967547,30.73405000641996,49.62901067585766
05112,2003,55.5,179.41081,18.18082,11.07407,16351821.0,10.05574,13.07957,23.13532,18.0,Nordrhein-Westfalen,51.439253511166726,6.73472575967547,30.73405000641996,49.62901067585766
05112,2004,61.0,300.85883,16.9867,1.63333,14762688.0,8.03948,13.05216,21.09164,17.1,Nordrhein-Westfalen,51.439253511166726,6.73472575967547,30.73405000641996,49.62901067585766
05112,2008,58.5,279.12595,16.30784,1.14286,13818933.0,7.61489,12.51204,20.12693,12.35714,Nordrhein-Westfalen,51.439253511166726,6.73472575967547,30.73405000641996,49.62901067585766
05112,2009,65.0,200.52731,17.43497,1.48276,15205419.0,8.75974,13.0471,21.80684,7.37931,Nordrhein-Westfalen,51.439253511166726,6.73472575967547,30.73405000641996,49.62901067585766
05113,1979,46.03,218.41568,14.90472,0.0,12957332.0,7.01714,11.45596,18.4731,15.54054,Nordrhein-Westfalen,51.43350762595534,7.017311726735532,88.4600768063254,68.05257993831184
05113,1983,44.84,146.14778,17.3893,3.25,15118181.0,8.6706,13.07521,21.74581,12.72222,Nordrhein-Westfalen,51.43350762595534,7.017311726735532,88.4600768063254,68.05257993831184
05113,1986,50.0,206.53738,14.89916,1.03226,13252153.0,7.96625,10.95385,18.9201,16.19355,Nordrhein-Westfalen,51.43350762595534,7.017311726735532,88.4600768063254,68.05257993831184
05113,1987,52.07,286.63928,15.78423,0.0,13180446.0,6.98876,12.27089,19.25966,22.77778,Nordrhein-Westfalen,51.43350762595534,7.017311726735532,88.4600768063254,68.05257993831184
05113,1989,44.0,184.64783,16.9256,1.29032,13882045.0,8.23716,12.89288,21.13003,3.41935,Nordrhein-Westfalen,51.43350762595534,7.017311726735532,88.4600768063254,68.05257993831184
05113,1990,44.0,210.48685,16.01463,3.78125,14667353.0,8.22489,11.88764,20.11252,8.1875,Nordrhein-Westfalen,51.43350762595534,7.017311726735532,88.4600768063254,68.05257993831184
05113,1991,47.99,171.03648,17.56385,1.96667,15092468.0,8.9229,12.97226,21.89516,3.7,Nordrhein-Westfalen,51.43350762595534,7.017311726735532,88.4600768063254,68.05257993831184
05113,1992,52.0,237.12192,17.19122,2.24138,14431755.0,8.09999,13.22495,21.32494,3.55172,Nordrhein-Westfalen,51.43350762595534,7.017311726735532,88.4600768063254,68.05257993831184
05113,2000,63.5,307.53546,16.146,0.0,12927232.0,7.02781,12.82782,19.85563,6.44828,Nordrhein-Westfalen,51.43350762595534,7.017311726735532,88.4600768063254,68.05257993831184
05113,2001,59.0,268.42273,16.98068,3.25,14169767.0,7.60528,13.1729,20.77817,13.28571,Nordrhein-Westfalen,51.43350762595534,7.017311726735532,88.4600768063254,68.05257993831184
05113,2002,60.3,275.72717,16.86284,1.39286,13572617.0,7.62622,13.21325,20.83947,11.85714,Nordrhein-Westfalen,51.43350762595534,7.017311726735532,88.4600768063254,68.05257993831184
05114,1979,52.05,218.41568,14.90472,0.0,12957332.0,7.01714,11.45596,18.4731,15.54054,Nordrhein-Westfalen,51.34564232317507,6.579198306236311,36.23895025202297,41.39300188615856
05114,1980,53.99,282.8244,15.91423,0.0,12426185.0,6.9014,12.52492,19.42633,11.9697,Nordrhein-Westfalen,51.34564232317507,6.579198306236311,36.23895025202297,41.39300188615856
05114,1981,59.66,219.17381,16.01351,0.0,12661414.0,7.10973,12.56201,19.67174,5.03226,Nordrhein-Westfalen,51.34564232317507,6.579198306236311,36.23895025202297,41.39300188615856
05114,1982,58.17,159.66241,17.6073,0.41379,14267670.0,8.38652,13.47367,21.86018,11.24138,Nordrhein-Westfalen,51.34564232317507,6.579198306236311,36.23895025202297,41.39300188615856
05114,1983,45.57,146.14778,17.3893,3.25,15118181.0,8.6706,13.07521,21.74581,12.72222,Nordrhein-Westfalen,51.34564232317507,6.579198306236311,36.23895025202297,41.39300188615856
05114,1984,46.82,277.55597,15.57338,0.74194,12841008.0,6.90576,12.25435,19.16011,24.70968,Nordrhein-Westfalen,51.34564232317507,6.579198306236311,36.23895025202297,41.39300188615856
05114,1985,53.33,252.70288,15.7222,0.0,13693482.0,7.71076,11.89847,19.60923,15.2,Nordrhein-Westfalen,51.34564232317507,6.579198306236311,36.23895025202297,41.39300188615856
05114,1986,51.62,206.53738,14.89916,1.03226,13252153.0,7.96625,10.95385,18.9201,16.19355,Nordrhein-Westfalen,51.34564232317507,6.579198306236311,36.23895025202297,41.39300188615856
05114,1987,53.81,286.63928,15.78423,0.0,13180446.0,6.98876,12.27089,19.25966,22.77778,Nordrhein-Westfalen,51.34564232317507,6.579198306236311,36.23895025202297,41.39300188615856
05114,1989,45.85,184.64783,16.9256,1.29032,13882045.0,8.23716,12.89288,21.13003,3.41935,Nordrhein-Westfalen,51.34564232317507,6.579198306236311,36.23895025202297,41.39300188615856
05114,1990,55.67,210.48685,16.01463,3.78125,14667353.0,8.22489,11.88764,20.11252,8.1875,Nordrhein-Westfalen,51.34564232317507,6.579198306236311,36.23895025202297,41.39300188615856
05114,1991,52.99,171.03648,17.56385,1.96667,15092468.0,8.9229,12.97226,21.89516,3.7,Nordrhein-Westfalen,51.34564232317507,6.579198306236311,36.23895025202297,41.39300188615856
05114,1992,55.0,237.12192,17.19122,2.24138,14431755.0,8.09999,13.22495,21.32494,3.55172,Nordrhein-Westfalen,51.34564232317507,6.579198306236311,36.23895025202297,41.39300188615856
05114,1993,60.0,361.12985,15.0031,0.0,12842771.0,7.32132,11.43268,18.754,13.66667,Nordrhein-Westfalen,51.34564232317507,6.579198306236311,36.23895025202297,41.39300188615856
05114,1994,57.0,207.55061,17.82389,9.53571,14996735.0,8.13119,13.7701,21.9013,4.28571,Nordrhein-Westfalen,51.34564232317507,6.579198306236311,36.23895025202297,41.39300188615856
05114,1995,45.0,199.54465,17.99343,7.62069,15744775.0,8.72817,13.60295,22.33112,12.82759,Nordrhein-Westfalen,51.34564232317507,6.579198306236311,36.23895025202297,41.39300188615856
05114,1996,56.1,260.13382,15.3975,0.0,13989703.0,7.61008,11.69227,19.30236,26.37931,Nordrhein-Westfalen,51.34564232317507,6.579198306236311,36.23895025202297,41.39300188615856
05114,1997,59.0,172.68443,17.41403,2.41379,14937617.0,8.64863,13.15596,21.80458,5.17241,Nordrhein-Westfalen,51.34564232317507,6.579198306236311,36.23895025202297,41.39300188615856
05114,1998,56.5,302.5772,15.8906,3.23333,13025922.0,7.28581,12.27701,19.56282,11.1,Nordrhein-Westfalen,51.34564232317507,6.579198306236311,36.23895025202297,41.39300188615856
05114,1999,52.0,224.5862,18.24908,0.4,14955655.0,8.51962,14.03668,22.5563,4.3,Nordrhein-Westfalen,51.34564232317507,6.579198306236311,36.23895025202297,41.39300188615856
05114,2000,58.0,307.53546,16.146,0.0,12927232.0,7.02781,12.82782,19.85563,6.44828,Nordrhein-Westfalen,51.34564232317507,6.579198306236311,36.23895025202297,41.39300188615856
05114,2003,62.5,179.41081,18.18082,11.07407,16351821.0,10.05574,13.07957,23.13532,18.0,Nordrhein-Westfalen,51.34564232317507,6.579198306236311,36.23895025202297,41.39300188615856
05114,2005,76.0,242.3094,16.74467,0.23333,14570007.0,8.39154,12.63071,21.02225,9.86667,Nordrhein-Westfalen,51.34564232317507,6.579198306236311,36.23895025202297,41.39300188615856
05114,2006,52.0,215.15128,18.75745,7.6,15835628.0,8.75113,14.44968,23.20081,24.2,Nordrhein-Westfalen,51.34564232317507,6.579198306236311,36.23895025202297,41.39300188615856
05114,2007,65.5,336.7358,15.83836,1.46667,13691820.0,7.32216,12.1666,19.48876,4.46667,Nordrhein-Westfalen,51.34564232317507,6.579198306236311,36.23895025202297,41.39300188615856
05114,2008,61.0,279.12595,16.30784,1.14286,13818933.0,7.61489,12.51204,20.12693,12.35714,Nordrhein-Westfalen,51.34564232317507,6.579198306236311,36.23895025202297,41.39300188615856
05116,1979,47.65,170.29996,15.64813,0.0,13162282.0,7.20791,12.03197,19.23988,12.0,Nordrhein-Westfalen,51.16722370431317,6.41058420680497,67.46764971525674,41.93910841738373
05116,1980,52.25,250.68,16.38,0.0,12547325.0,6.93102,12.96606,19.89708,10.0,Nordrhein-Westfalen,51.16722370431317,6.41058420680497,67.46764971525674,41.93910841738373
05116,1981,57.01,177.61993,16.42169,0.0,12879719.0,7.24157,12.87355,20.11512,2.0,Nordrhein-Westfalen,51.16722370431317,6.41058420680497,67.46764971525674,41.93910841738373
05116,1982,55.2,125.88999,17.93561,0.0,14189401.0,8.1392,13.94516,22.08436,7.0,Nordrhein-Westfalen,51.16722370431317,6.41058420680497,67.46764971525674,41.93910841738373
05116,1983,42.21,120.76998,18.02942,4.0,15360301.0,8.44546,13.82578,22.27124,7.0,Nordrhein-Westfalen,51.16722370431317,6.41058420680497,67.46764971525674,41.93910841738373
05116,1984,54.83,250.07,16.03899,1.0,13178097.0,7.02414,12.69345,19.71759,19.0,Nordrhein-Westfalen,51.16722370431317,6.41058420680497,67.46764971525674,41.93910841738373
05116,1985,37.08,215.74998,16.25155,0.0,13966609.0,7.75739,12.39631,20.1537,13.0,Nordrhein-Westfalen,51.16722370431317,6.41058420680497,67.46764971525674,41.93910841738373
05116,1986,50.81,176.4,15.33846,1.0,13565938.0,7.97942,11.3362,19.31562,16.0,Nordrhein-Westfalen,51.16722370431317,6.41058420680497,67.46764971525674,41.93910841738373
05116,1987,53.99,272.23,16.50123,0.0,13632365.0,7.09994,12.90636,20.00629,22.0,Nordrhein-Westfalen,51.16722370431317,6.41058420680497,67.46764971525674,41.93910841738373
05116,1989,61.8,158.81004,17.54361,2.0,14354971.0,8.45031,13.3548,21.80512,2.0,Nordrhein-Westfalen,51.16722370431317,6.41058420680497,67.46764971525674,41.93910841738373
05116,1990,63.51,170.52995,16.66134,4.0,15202212.0,8.45271,12.37779,20.8305,7.0,Nordrhein-Westfalen,51.16722370431317,6.41058420680497,67.46764971525674,41.93910841738373
05116,1991,59.99,134.04999,18.14609,2.0,15354760.0,9.01323,13.48653,22.49976,2.0,Nordrhein-Westfalen,51.16722370431317,6.41058420680497,67.46764971525674,41.93910841738373
05116,1992,59.33,226.64998,17.57081,2.0,14650232.0,7.76058,13.74378,21.50436,1.0,Nordrhein-Westfalen,51.16722370431317,6.41058420680497,67.46764971525674,41.93910841738373
05116,1993,60.6,323.63,15.59703,0.0,13181510.0,7.32048,12.0079,19.32839,13.0,Nordrhein-Westfalen,51.16722370431317,6.41058420680497,67.46764971525674,41.93910841738373
05116,1994,47.52,193.75996,18.17515,10.0,15046786.0,7.88908,14.27422,22.1633,7.0,Nordrhein-Westfalen,51.16722370431317,6.41058420680497,67.46764971525674,41.93910841738373
05116,1995,37.67,178.35,18.44997,10.0,15995069.0,8.57836,14.17016,22.74852,8.0,Nordrhein-Westfalen,51.16722370431317,6.41058420680497,67.46764971525674,41.93910841738373
05116,1996,55.68,241.20998,15.86192,0.0,14354247.0,7.55363,12.13456,19.68819,22.0,Nordrhein-Westfalen,51.16722370431317,6.41058420680497,67.46764971525674,41.93910841738373
05116,1997,59.03,150.81999,17.77477,2.0,15273247.0,8.61987,13.49898,22.11885,3.0,Nordrhein-Westfalen,51.16722370431317,6.41058420680497,67.46764971525674,41.93910841738373
05116,1998,49.0,286.22998,16.41342,4.0,13233593.0,7.3167,12.75806,20.07476,8.0,Nordrhein-Westfalen,51.16722370431317,6.41058420680497,67.46764971525674,41.93910841738373
05116,1999,60.0,205.52,18.64773,0.0,15088996.0,8.31625,14.50354,22.81979,3.0,Nordrhein-Westfalen,51.16722370431317,6.41058420680497,67.46764971525674,41.93910841738373
05116,2000,77.07,306.59,16.56236,0.0,13129562.0,6.98465,13.22417,20.20883,7.0,Nordrhein-Westfalen,51.16722370431317,6.41058420680497,67.46764971525674,41.93910841738373
05116,2001,56.0,246.99995,17.39591,4.0,14495197.0,7.58995,13.57353,21.16348,9.0,Nordrhein-Westfalen,51.16722370431317,6.41058420680497,67.46764971525674,41.93910841738373
05116,2002,46.5,267.42996,17.09544,2.0,13650243.0,7.66973,13.42627,21.09601,8.0,Nordrhein-Westfalen,51.16722370431317,6.41058420680497,67.46764971525674,41.93910841738373
05116,2003,60.2,171.55998,18.48566,10.0,16652671.0,10.06856,13.35388,23.42245,18.0,Nordrhein-Westfalen,51.16722370431317,6.41058420680497,67.46764971525674,41.93910841738373
05116,2004,66.5,288.64996,17.37615,1.0,14849281.0,8.1309,13.37584,21.50674,15.0,Nordrhein-Westfalen,51.16722370431317,6.41058420680497,67.46764971525674,41.93910841738373
05116,2005,68.5,212.29997,17.1062,0.0,14872466.0,8.333,12.99284,21.32583,8.0,Nordrhein-Westfalen,51.16722370431317,6.41058420680497,67.46764971525674,41.93910841738373
05116,2006,62.0,198.80997,19.17243,7.0,15899391.0,8.65331,14.86212,23.51543,22.0,Nordrhein-Westfalen,51.16722370431317,6.41058420680497,67.46764971525674,41.93910841738373
05116,2007,72.0,305.73,16.25166,1.0,13856014.0,7.38443,12.53894,19.92337,3.0,Nordrhein-Westfalen,51.16722370431317,6.41058420680497,67.46764971525674,41.93910841738373
05116,2008,35.0,243.25006,16.54953,0.0,13819312.0,7.44627,12.84996,20.29623,11.0,Nordrhein-Westfalen,51.16722370431317,6.41058420680497,67.46764971525674,41.93910841738373
05116,2009,82.0,186.83002,17.86124,2.0,15395133.0,8.81094,13.46967,22.28061,6.0,Nordrhein-Westfalen,51.16722370431317,6.41058420680497,67.46764971525674,41.93910841738373
05116,2010,74.67,297.72006,17.3234,6.0,14345306.0,8.17769,13.17506,21.35274,11.0,Nordrhein-Westfalen,51.16722370431317,6.41058420680497,67.46764971525674,41.93910841738373
05116,2011,78.1,256.59003,16.79104,0.0,13848175.0,7.58034,13.02522,20.60557,12.0,Nordrhein-Westfalen,51.16722370431317,6.41058420680497,67.46764971525674,41.93910841738373
05116,2012,79.75,208.54,17.1304,2.0,15736618.0,8.40734,12.90127,21.30861,3.0,Nordrhein-Westfalen,51.16722370431317,6.41058420680497,67.46764971525674,41.93910841738373
05116,2013,70.0,212.08998,17.83662,6.0,15241875.0,8.83264,13.29547,22.12812,25.0,Nordrhein-Westfalen,51.16722370431317,6.41058420680497,67.46764971525674,41.93910841738373
05116,2014,86.5,334.58,17.27893,2.0,14420038.0,7.67942,13.50319,21.18262,4.0,Nordrhein-Westfalen,51.16722370431317,6.41058420680497,67.46764971525674,41.93910841738373
05116,2015,84.9,280.29996,17.61052,8.0,14833115.0,8.55299,13.28252,21.83551,9.0,Nordrhein-Westfalen,51.16722370431317,6.41058420680497,67.46764971525674,41.93910841738373
05116,2016,86.55,142.54004,18.55629,6.0,15806650.0,9.07315,13.97638,23.04954,14.0,Nordrhein-Westfalen,51.16722370431317,6.41058420680497,67.46764971525674,41.93910841738373
05116,2018,64.4,120.35002,19.14213,10.0,17287604.0,10.36863,13.75236,24.12099,10.0,Nordrhein-Westfalen,51.16722370431317,6.41058420680497,67.46764971525674,41.93910841738373
05116,2019,81.48,206.21999,18.04452,6.0,15851296.0,9.13859,13.41599,22.55458,3.0,Nordrhein-Westfalen,51.16722370431317,6.41058420680497,67.46764971525674,41.93910841738373
05116,2020,80.65,166.01001,18.38553,10.0,15164717.0,9.47372,13.52577,22.9995,11.0,Nordrhein-Westfalen,51.16722370431317,6.41058420680497,67.46764971525674,41.93910841738373
05116,2021,83.61,298.72,17.17808,0.0,14313976.0,7.52562,13.45537,20.98099,13.0,Nordrhein-Westfalen,51.16722370431317,6.41058420680497,67.46764971525674,41.93910841738373
05117,1979,33.5,218.41568,14.90472,0.0,12957332.0,7.01714,11.45596,18.4731,15.54054,Nordrhein-Westfalen,51.41345323478064,6.878602162889146,70.71970987239995,55.06516754743971
05117,1980,42.0,282.8244,15.91423,0.0,12426185.0,6.9014,12.52492,19.42633,11.9697,Nordrhein-Westfalen,51.41345323478064,6.878602162889146,70.71970987239995,55.06516754743971
05117,1981,53.5,219.17381,16.01351,0.0,12661414.0,7.10973,12.56201,19.67174,5.03226,Nordrhein-Westfalen,51.41345323478064,6.878602162889146,70.71970987239995,55.06516754743971
05117,1982,50.0,159.66241,17.6073,0.41379,14267670.0,8.38652,13.47367,21.86018,11.24138,Nordrhein-Westfalen,51.41345323478064,6.878602162889146,70.71970987239995,55.06516754743971
05117,1983,28.97,146.14778,17.3893,3.25,15118181.0,8.6706,13.07521,21.74581,12.72222,Nordrhein-Westfalen,51.41345323478064,6.878602162889146,70.71970987239995,55.06516754743971
05117,1984,40.96,277.55597,15.57338,0.74194,12841008.0,6.90576,12.25435,19.16011,24.70968,Nordrhein-Westfalen,51.41345323478064,6.878602162889146,70.71970987239995,55.06516754743971
05117,1985,44.0,252.70288,15.7222,0.0,13693482.0,7.71076,11.89847,19.60923,15.2,Nordrhein-Westfalen,51.41345323478064,6.878602162889146,70.71970987239995,55.06516754743971
05117,1986,46.61,206.53738,14.89916,1.03226,13252153.0,7.96625,10.95385,18.9201,16.19355,Nordrhein-Westfalen,51.41345323478064,6.878602162889146,70.71970987239995,55.06516754743971
05117,1987,56.95,286.63928,15.78423,0.0,13180446.0,6.98876,12.27089,19.25966,22.77778,Nordrhein-Westfalen,51.41345323478064,6.878602162889146,70.71970987239995,55.06516754743971
05117,1989,48.0,184.64783,16.9256,1.29032,13882045.0,8.23716,12.89288,21.13003,3.41935,Nordrhein-Westfalen,51.41345323478064,6.878602162889146,70.71970987239995,55.06516754743971
05117,1990,48.0,210.48685,16.01463,3.78125,14667353.0,8.22489,11.88764,20.11252,8.1875,Nordrhein-Westfalen,51.41345323478064,6.878602162889146,70.71970987239995,55.06516754743971
05117,1991,47.99,171.03648,17.56385,1.96667,15092468.0,8.9229,12.97226,21.89516,3.7,Nordrhein-Westfalen,51.41345323478064,6.878602162889146,70.71970987239995,55.06516754743971
