district_no,year,precip_total_peak_growth,temp_mean_peak_growth,heat_stress_days_peak_growth,solar_rad_peak_growth,DTR_accumulation_phase,temp_min_peak_growth,temp_max_peak_growth,spring_freezing_days,spring_temp_anomaly_hybrid,spring_precip_anomaly_hybrid,summer_temp_anomaly_hybrid,summer_precip_anomaly_hybrid,avg_elevation,avg_soil_pawc,producer_price_index,energy_price_index,fertilizer_price_index,kreisYield,lon,lat,winter_temp_anomaly,winter_precip_anomaly,national_avg_yield,national_avg_yield_lag1,producer_price_index_lag1
03360,2004,257.841920,16.626490,0.000000,14591001.000000,8.501340,12.436860,20.938210,15.000000,0.569480,-0.000030,0.185930,-0.000020,71.241791,46.172687,124.000000,73.650000,53.325000,584.200000,10.548069,52.982871,-0.241871,-0.067383,603.409537,516.043763,127.800000
03360,2005,227.507640,16.585320,0.000000,13614291.000000,8.470490,12.464120,20.934600,18.000000,-0.154220,-0.000060,0.394730,-0.000130,71.241791,46.172687,120.200000,82.925000,57.850000,596.300000,10.548069,52.982871,0.014729,-0.134259,600.803167,603.409537,124.000000
03360,2006,183.069020,18.819980,7.000000,16180515.000000,9.562330,13.968180,23.530510,26.000000,-0.161690,-0.000040,0.176010,0.000050,71.241791,46.172687,105.300000,89.375000,66.425000,565.500000,10.548069,52.982871,-1.128237,-0.078408,576.210970,600.803167,120.200000
03360,2007,322.057280,16.137160,1.000000,13353192.000000,7.303470,12.543140,19.846610,4.000000,0.271840,0.000090,0.196090,-0.000040,71.241791,46.172687,95.500000,90.400000,68.800000,632.200000,10.548069,52.982871,2.885235,0.225814,630.743067,576.210970,105.300000
03360,2008,239.244030,16.609830,6.000000,13879834.000000,7.921600,12.672070,20.593670,13.000000,0.956620,-0.000180,0.562640,-0.000040,71.241791,46.172687,89.200000,103.875000,101.750000,631.100000,10.548069,52.982871,0.769872,0.182907,614.898007,630.743067,95.500000
03360,2009,162.657640,17.671110,2.000000,15096090.000000,9.557490,12.787040,22.344520,7.000000,-0.009450,0.000020,-0.047560,0.000000,71.241791,46.172687,84.200000,91.175000,104.950000,708.300000,10.548069,52.982871,-0.282044,-0.132314,674.151519,614.898007,89.200000
03360,2010,338.918030,17.335750,10.000000,14234574.000000,8.178040,13.142880,21.320920,11.000000,-0.311010,0.000060,-0.220550,0.000170,71.241791,46.172687,110.200000,97.400000,90.150000,613.100000,10.548069,52.982871,-1.409461,0.368176,644.870556,674.151519,84.200000
03360,2011,295.276640,16.524020,0.000000,12636033.000000,7.373770,12.914130,20.287900,15.000000,0.020410,0.000060,0.297230,0.000270,71.241791,46.172687,139.800000,110.075000,102.925000,716.000000,10.548069,52.982871,-1.349270,-0.147544,732.862810,644.870556,110.200000
03360,2012,207.224040,16.577880,1.000000,14527726.000000,8.439610,12.385100,20.824700,8.000000,0.102340,-0.000070,0.150340,-0.000100,71.241791,46.172687,155.300000,115.975000,113.000000,697.900000,10.548069,52.982871,0.557344,-0.136915,704.022490,732.862810,139.800000
03360,2013,180.766650,17.291910,5.000000,14753190.000000,9.243950,12.507160,21.751110,36.000000,-0.049010,-0.000000,0.134050,0.000020,71.241791,46.172687,150.400000,115.450000,109.450000,637.600000,10.548069,52.982871,-1.330522,0.011413,653.596296,704.022490,155.300000
03360,2014,226.420960,17.502360,2.000000,14959007.000000,8.285640,13.369060,21.654700,7.000000,0.237130,-0.000040,-0.125080,0.000230,71.241791,46.172687,106.800000,112.675000,100.250000,842.400000,10.548069,52.982871,1.593840,-0.065318,824.406695,653.596296,150.400000
03360,2015,292.262660,17.068220,8.000000,14526155.000000,8.684630,12.742480,21.427110,10.000000,-0.204810,0.000240,-0.154530,0.000280,71.241791,46.172687,109.900000,102.225000,102.700000,744.600000,10.548069,52.982871,1.339266,-0.062859,679.534016,824.406695,106.800000
03360,2016,133.373050,18.039150,4.000000,14937082.000000,8.995850,13.488060,22.483900,12.000000,0.538770,-0.000090,0.316860,-0.000160,71.241791,46.172687,111.400000,95.325000,95.800000,768.100000,10.548069,52.982871,1.285708,0.171401,737.678500,679.534016,109.900000
03360,2017,329.573640,16.185320,0.000000,13360135.000000,7.787140,12.269180,20.056320,6.000000,0.437760,-0.000010,0.472890,0.000080,71.241791,46.172687,96.700000,101.700000,94.200000,700.900000,10.548069,52.982871,0.091730,-0.106034,825.576433,737.678500,111.400000
03360,2018,85.524670,18.728080,11.000000,16522259.000000,11.194040,12.805400,23.999440,18.000000,-0.081300,0.000190,0.186580,-0.000270,71.241791,46.172687,95.400000,109.125000,96.925000,749.500000,10.548069,52.982871,0.189825,0.143122,625.118519,825.576433,96.700000
03360,2019,195.604030,17.554640,8.000000,14521536.000000,9.139140,12.971070,22.110220,5.000000,0.585990,-0.000030,0.564730,-0.000030,71.241791,46.172687,90.000000,110.550000,102.650000,689.700000,10.548069,52.982871,1.713507,-0.228235,726.788125,625.118519,95.400000
03360,2020,185.212660,17.366610,6.000000,14519714.000000,9.476960,12.518200,21.995160,15.000000,0.648360,0.000000,0.734740,-0.000190,71.241791,46.172687,100.000000,100.000000,100.000000,737.100000,10.548069,52.982871,1.942421,0.330518,733.130201,726.788125,90.000000
03360,2021,192.678310,17.232100,0.000000,13201678.000000,7.678800,13.488710,21.167510,17.000000,0.241220,0.000020,0.297960,-0.000070,71.241791,46.172687,105.100000,118.325000,114.250000,741.800000,10.548069,52.982871,0.785995,0.045953,811.693960,733.130201,100.000000
03361,1980,280.814500,16.017620,0.000000,12756118.000000,6.817700,12.750950,19.568660,17.000000,-1.575820,31581877.670290,-0.986900,43000054.321290,20.634482,51.585285,131.400000,46.025000,49.725000,419.900000,9.176171,52.972279,-0.857825,-0.009989,418.496606,425.429261,127.700000
03361,1981,207.042720,16.113670,0.000000,12538165.000000,7.213320,12.636930,19.850250,7.000000,-0.327740,-0.000320,-0.122160,-0.000210,20.634482,51.585285,134.500000,53.925000,55.700000,429.700000,9.176171,52.972279,-0.519935,0.210468,471.524153,418.496606,131.400000
03361,1982,153.903630,17.525370,0.000000,14323618.000000,8.589080,13.351790,21.940870,10.000000,-0.762350,0.000030,-0.421510,-0.000100,20.634482,51.585285,143.000000,57.225000,59.000000,391.200000,9.176171,52.972279,-1.910016,0.061950,462.747570,471.524153,134.500000
03361,1983,94.370920,17.700880,3.000000,15000156.000000,8.879800,13.241730,22.121530,9.000000,-0.681720,-0.000090,-0.817170,0.000000,20.634482,51.585285,145.100000,55.225000,56.250000,304.300000,9.176171,52.972279,0.470599,0.139487,374.505327,462.747570,143.000000
03361,1984,241.443700,15.473760,1.000000,12108420.000000,6.650730,12.364880,19.015620,22.000000,-0.259620,-0.000310,-0.246780,-0.000190,20.634482,51.585285,140.200000,57.650000,54.900000,424.700000,9.176171,52.972279,-0.794750,0.054701,441.567676,374.505327,145.100000
03361,1985,273.247400,15.637420,0.000000,13079907.000000,7.461660,12.004270,19.465930,17.000000,-0.677670,-0.000100,-0.212710,-0.000130,20.634482,51.585285,137.700000,59.400000,57.625000,455.400000,9.176171,52.972279,-2.007195,-0.094507,458.653945,441.567676,140.200000
03361,1986,203.815900,14.926970,1.000000,12787116.000000,7.492240,11.350830,18.843060,15.000000,-0.648160,-0.000240,-0.561160,-0.000060,20.634482,51.585285,137.700000,44.750000,56.125000,412.900000,9.176171,52.972279,-1.937691,-0.022951,464.902483,458.653945,137.700000
03361,1987,287.632320,15.504360,0.000000,12808762.000000,6.852410,12.152280,19.004690,21.000000,-0.779880,0.000030,-0.274170,-0.000140,20.634482,51.585285,137.700000,40.500000,47.675000,428.300000,9.176171,52.972279,-2.088445,0.155651,453.415928,464.902483,137.700000
03361,1989,232.729540,16.649640,1.000000,13196881.000000,7.910520,12.854610,20.765130,5.000000,0.061800,-0.000190,-0.538860,0.000070,20.634482,51.585285,133.500000,42.825000,47.275000,473.500000,9.176171,52.972279,1.065048,-0.570482,467.586541,453.415928,137.700000
03361,1990,212.843250,15.777760,3.000000,13900351.000000,7.707690,12.018980,19.726670,6.000000,-0.366330,-0.000160,-0.272690,-0.000290,20.634482,51.585285,132.900000,46.300000,47.300000,439.600000,9.176171,52.972279,1.476758,-0.007575,490.509624,467.586541,133.500000
03361,1991,175.408650,17.250300,0.000000,14672326.000000,8.520560,12.988200,21.508760,4.000000,-0.156700,0.000080,-0.092680,-0.000090,20.634482,51.585285,132.900000,49.500000,49.300000,427.900000,9.176171,52.972279,-0.038306,-0.208862,451.866847,490.509624,132.900000
03361,1992,220.009980,16.982820,2.000000,14007843.000000,8.482930,12.858730,21.341660,4.000000,-0.190500,-0.000050,-0.869200,0.000170,20.634482,51.585285,132.900000,48.475000,46.625000,408.500000,9.176171,52.972279,-0.087998,-0.060434,494.272634,451.866847,132.900000
03361,1993,364.987270,14.486150,0.000000,12236655.000000,6.874220,11.212090,18.086310,17.000000,-0.542130,0.000130,-0.606450,-0.000160,20.634482,51.585285,131.200000,49.075000,44.350000,500.100000,9.176171,52.972279,-0.739421,0.093005,549.429078,494.272634,132.900000
03361,1994,209.227720,17.587780,10.000000,14976014.000000,8.316220,13.432440,21.748660,3.000000,-0.515480,-0.000040,-0.644040,-0.000300,20.634482,51.585285,131.200000,50.625000,44.050000,426.500000,9.176171,52.972279,-0.695265,0.418640,492.390922,549.429078,131.200000
03361,1995,219.875900,17.754000,6.000000,15700726.000000,9.140160,13.187960,22.328110,15.000000,0.057910,0.000040,-0.486280,0.000250,20.634482,51.585285,131.200000,49.775000,48.350000,425.600000,9.176171,52.972279,0.448118,0.323773,500.789844,492.390922,131.200000
03361,1996,174.849980,15.513370,0.000000,13529188.000000,7.972950,11.683870,19.656830,34.000000,-0.575870,-0.000110,-0.487440,-0.000040,20.634482,51.585285,117.900000,52.100000,50.225000,454.100000,9.176171,52.972279,-2.731318,-0.543693,525.054251,500.789844,131.200000
